case_study_id	conversation_source	principle	rater	tag	rating_human_expert	rating_autoeval_gemini_pro_baseline	rating_autoeval_sleep_primary_c_high_var
SC68292	phllm	no_hallucinations	sleep_secondary_b	etiology	4	5	5
SC68292	phllm	no_hallucinations	sleep_primary_c	etiology	5	5	5
SC68292	phllm	no_incorrect_domain_knowledge	sleep_secondary_a	etiology	4	5	5
SC68292	phllm	no_incorrect_domain_knowledge	sleep_secondary_b	etiology	5	5	5
SC68292	phllm	no_incorrect_domain_knowledge	sleep_primary_c	etiology	2	5	5
SC68292	phllm	no_incorrect_important_interpretations	sleep_secondary_a	etiology	3	5	5
SC68292	phllm	no_incorrect_important_interpretations	sleep_secondary_b	etiology	4	5	5
SC68292	phllm	no_incorrect_important_interpretations	sleep_primary_c	etiology	2	5	5
SC68292	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_a	etiology	5	5	5
SC68292	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_b	etiology	5	5	5
SC68292	phllm	no_incorrect_unimportant_interpretations	sleep_primary_c	etiology	5	5	5
SC68292	phllm	no_incorrect_user_data	sleep_secondary_a	etiology	5	5	5
SC68292	phllm	no_incorrect_user_data	sleep_secondary_b	etiology	4	5	5
SC68292	phllm	no_incorrect_user_data	sleep_primary_c	etiology	5	5	5
SC68292	phllm	no_unimportant_domain_knowledge	sleep_secondary_a	etiology	5	5	5
SC68292	phllm	no_unimportant_domain_knowledge	sleep_secondary_b	etiology	5	5	5
SC68292	phllm	no_unimportant_domain_knowledge	sleep_primary_c	etiology	5	5	5
SC68292	phllm	no_unimportant_interpretations	sleep_secondary_a	etiology	5	5	5
SC68292	phllm	no_unimportant_interpretations	sleep_secondary_b	etiology	5	5	5
SC68292	phllm	no_unimportant_interpretations	sleep_primary_c	etiology	5	5	5
SC68292	phllm	no_unimportant_user_data	sleep_secondary_a	etiology	5	5	5
SC68292	phllm	no_unimportant_user_data	sleep_secondary_b	etiology	5	5	5
SC68292	phllm	no_unimportant_user_data	sleep_primary_c	etiology	5	5	5
SC68292	phllm	important_domain_knowledge	sleep_secondary_a	insights	4	5	5
SC68292	phllm	important_domain_knowledge	sleep_secondary_b	insights	4	5	5
SC68292	phllm	important_domain_knowledge	sleep_primary_c	insights	2	5	5
SC68292	phllm	important_interpretations	sleep_secondary_a	insights	4	5	4
SC68292	phllm	important_interpretations	sleep_secondary_b	insights	4	5	4
SC68292	phllm	important_interpretations	sleep_primary_c	insights	2	5	4
SC68292	phllm	important_user_data	sleep_secondary_a	insights	4	4	5
SC68292	phllm	important_user_data	sleep_secondary_b	insights	4	4	5
SC68292	phllm	important_user_data	sleep_primary_c	insights	2	4	5
SC68292	phllm	no_assumptions	sleep_secondary_a	insights	5	5	5
SC68292	phllm	no_assumptions	sleep_secondary_b	insights	4	5	5
SC68292	phllm	no_assumptions	sleep_primary_c	insights	4	5	5
SC68292	phllm	no_hallucinations	sleep_secondary_a	insights	4	5	5
SC68292	phllm	no_hallucinations	sleep_secondary_b	insights	4	5	5
SC68292	phllm	no_hallucinations	sleep_primary_c	insights	3	5	5
SC68292	phllm	no_incorrect_domain_knowledge	sleep_secondary_a	insights	4	5	5
SC68292	phllm	no_incorrect_domain_knowledge	sleep_secondary_b	insights	5	5	5
SC68292	phllm	no_incorrect_domain_knowledge	sleep_primary_c	insights	2	5	5
SC68292	phllm	no_incorrect_important_interpretations	sleep_secondary_a	insights	4	5	4
SC68292	phllm	no_incorrect_important_interpretations	sleep_secondary_b	insights	4	5	4
SC68292	phllm	no_incorrect_important_interpretations	sleep_primary_c	insights	3	5	4
SC68292	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_a	insights	5	5	5
SC68292	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_b	insights	5	5	5
SC68292	phllm	no_incorrect_unimportant_interpretations	sleep_primary_c	insights	4	5	5
SC68292	phllm	no_incorrect_user_data	sleep_secondary_a	insights	4	5	5
SC68292	phllm	no_incorrect_user_data	sleep_secondary_b	insights	5	5	5
SC68292	phllm	no_incorrect_user_data	sleep_primary_c	insights	2	5	5
SC68292	phllm	no_unimportant_domain_knowledge	sleep_secondary_a	insights	5	5	5
SC68292	phllm	no_unimportant_domain_knowledge	sleep_secondary_b	insights	5	5	5
SC68292	phllm	no_unimportant_domain_knowledge	sleep_primary_c	insights	4	5	5
SC68292	phllm	no_unimportant_interpretations	sleep_secondary_a	insights	5	5	5
SC68292	phllm	no_unimportant_interpretations	sleep_secondary_b	insights	5	5	5
SC68292	phllm	no_unimportant_interpretations	sleep_primary_c	insights	4	5	5
SC68292	phllm	no_unimportant_user_data	sleep_secondary_a	insights	5	5	5
SC68292	phllm	no_unimportant_user_data	sleep_secondary_b	insights	5	5	5
SC68292	phllm	no_unimportant_user_data	sleep_primary_c	insights	5	5	5
SC68292	phllm	non_harmful	sleep_secondary_a	overall	2	5	5
SC68292	phllm	non_harmful	sleep_secondary_b	overall	5	5	5
SC68292	phllm	non_harmful	sleep_primary_c	overall	2	5	5
SC68292	phllm	overall_quality	sleep_secondary_a	overall	1	1	1
SC68292	phllm	overall_quality	sleep_secondary_b	overall	3	1	1
SC68292	phllm	overall_quality	sleep_primary_c	overall	1	1	1
SC68292	phllm	readable	sleep_secondary_a	overall	4	5	5
SC68292	phllm	readable	sleep_secondary_b	overall	5	5	5
SC68292	phllm	readable	sleep_primary_c	overall	5	5	5
SC68292	phllm	important_domain_knowledge	sleep_secondary_a	recommendations	5	5	5
SC68292	phllm	important_domain_knowledge	sleep_secondary_b	recommendations	4	5	5
SC68292	phllm	important_domain_knowledge	sleep_primary_c	recommendations	2	5	5
SC68292	phllm	important_interpretations	sleep_secondary_a	recommendations	5	5	5
SC68292	phllm	important_interpretations	sleep_secondary_b	recommendations	4	5	5
SC68292	phllm	important_interpretations	sleep_primary_c	recommendations	2	5	5
SC68292	phllm	important_user_data	sleep_secondary_a	recommendations	5	4	5
SC68292	phllm	important_user_data	sleep_secondary_b	recommendations	3	4	5
SC68292	phllm	important_user_data	sleep_primary_c	recommendations	3	4	5
SC68292	phllm	no_assumptions	sleep_secondary_a	recommendations	4	5	5
SC68292	phllm	no_assumptions	sleep_secondary_b	recommendations	3	5	5
SC68292	phllm	no_assumptions	sleep_primary_c	recommendations	5	5	5
SC68292	phllm	no_hallucinations	sleep_secondary_a	recommendations	5	5	5
SC68292	phllm	no_hallucinations	sleep_secondary_b	recommendations	5	5	5
SC68292	phllm	no_hallucinations	sleep_primary_c	recommendations	5	5	5
SC68292	phllm	no_incorrect_domain_knowledge	sleep_secondary_a	recommendations	2	5	5
SC68292	phllm	no_incorrect_domain_knowledge	sleep_secondary_b	recommendations	5	5	5
SC68292	phllm	no_incorrect_domain_knowledge	sleep_primary_c	recommendations	2	5	5
SC68292	phllm	no_incorrect_important_interpretations	sleep_secondary_a	recommendations	3	5	5
SC68292	phllm	no_incorrect_important_interpretations	sleep_secondary_b	recommendations	4	5	5
SC68292	phllm	no_incorrect_important_interpretations	sleep_primary_c	recommendations	3	5	5
SC68292	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_a	recommendations	5	5	5
SC68292	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_b	recommendations	4	5	5
SC68292	phllm	no_incorrect_unimportant_interpretations	sleep_primary_c	recommendations	5	5	5
SC68292	phllm	no_incorrect_user_data	sleep_secondary_a	recommendations	5	5	5
SC68292	phllm	no_incorrect_user_data	sleep_secondary_b	recommendations	5	5	5
SC68292	phllm	no_incorrect_user_data	sleep_primary_c	recommendations	3	5	5
SC68292	phllm	no_unimportant_domain_knowledge	sleep_secondary_a	recommendations	5	5	5
SC68292	phllm	no_unimportant_domain_knowledge	sleep_secondary_b	recommendations	5	5	5
SC68292	phllm	no_unimportant_domain_knowledge	sleep_primary_c	recommendations	3	5	5
SC68292	phllm	no_unimportant_interpretations	sleep_secondary_a	recommendations	5	5	5
SC68292	phllm	no_unimportant_interpretations	sleep_secondary_b	recommendations	5	5	5
SC68292	phllm	no_unimportant_interpretations	sleep_primary_c	recommendations	3	5	5
SC68292	phllm	no_unimportant_user_data	sleep_secondary_a	recommendations	5	5	5
SC68292	phllm	no_unimportant_user_data	sleep_secondary_b	recommendations	5	5	5
SC68292	phllm	no_unimportant_user_data	sleep_primary_c	recommendations	2	5	5
SC90880	phllm	important_domain_knowledge	sleep_primary_a	etiology	5	4	5
SC90880	phllm	important_domain_knowledge	sleep_primary_b	etiology	4	4	5
SC90880	phllm	important_interpretations	sleep_primary_a	etiology	4	5	5
SC90880	phllm	important_interpretations	sleep_primary_b	etiology	4	5	5
SC90880	phllm	important_user_data	sleep_primary_a	etiology	4	4	5
SC90880	phllm	important_user_data	sleep_primary_b	etiology	4	4	5
SC90880	phllm	no_assumptions	sleep_primary_a	etiology	5	5	5
SC90880	phllm	no_assumptions	sleep_primary_b	etiology	5	5	5
SC90880	phllm	no_hallucinations	sleep_primary_a	etiology	5	5	5
SC90880	phllm	no_hallucinations	sleep_primary_b	etiology	5	5	5
SC90880	phllm	no_incorrect_domain_knowledge	sleep_primary_a	etiology	4	5	5
SC90880	phllm	no_incorrect_domain_knowledge	sleep_primary_b	etiology	4	5	5
SC90880	phllm	no_incorrect_important_interpretations	sleep_primary_a	etiology	4	5	5
SC90880	phllm	no_incorrect_important_interpretations	sleep_primary_b	etiology	5	5	5
SC90880	phllm	no_incorrect_unimportant_interpretations	sleep_primary_a	etiology	5	5	5
SC90880	phllm	no_incorrect_unimportant_interpretations	sleep_primary_b	etiology	5	5	5
SC90880	phllm	no_incorrect_user_data	sleep_primary_a	etiology	5	5	5
SC90880	phllm	no_incorrect_user_data	sleep_primary_b	etiology	5	5	5
SC90880	phllm	no_unimportant_domain_knowledge	sleep_primary_a	etiology	5	5	5
SC90880	phllm	no_unimportant_domain_knowledge	sleep_primary_b	etiology	5	5	5
SC90880	phllm	no_unimportant_interpretations	sleep_primary_a	etiology	5	5	5
SC90880	phllm	no_unimportant_interpretations	sleep_primary_b	etiology	5	5	5
SC90880	phllm	no_unimportant_user_data	sleep_primary_a	etiology	4	5	5
SC90880	phllm	no_unimportant_user_data	sleep_primary_b	etiology	5	5	5
SC90880	phllm	important_domain_knowledge	sleep_primary_a	insights	5	5	5
SC90880	phllm	important_domain_knowledge	sleep_primary_b	insights	5	5	5
SC90880	phllm	important_interpretations	sleep_primary_a	insights	5	5	5
SC90880	phllm	important_interpretations	sleep_primary_b	insights	5	5	5
SC90880	phllm	important_user_data	sleep_primary_a	insights	5	5	5
SC90880	phllm	important_user_data	sleep_primary_b	insights	5	5	5
SC90880	phllm	no_assumptions	sleep_primary_a	insights	5	5	5
SC90880	phllm	no_assumptions	sleep_primary_b	insights	5	5	5
SC90880	phllm	no_hallucinations	sleep_primary_a	insights	5	5	5
SC90880	phllm	no_hallucinations	sleep_primary_b	insights	5	5	5
SC90880	phllm	no_incorrect_domain_knowledge	sleep_primary_a	insights	5	5	5
SC90880	phllm	no_incorrect_domain_knowledge	sleep_primary_b	insights	5	5	5
SC90880	phllm	no_incorrect_important_interpretations	sleep_primary_a	insights	4	5	5
SC90880	phllm	no_incorrect_important_interpretations	sleep_primary_b	insights	4	5	5
SC90880	phllm	no_incorrect_unimportant_interpretations	sleep_primary_a	insights	5	5	5
SC90880	phllm	no_incorrect_unimportant_interpretations	sleep_primary_b	insights	5	5	5
SC90880	phllm	no_incorrect_user_data	sleep_primary_a	insights	5	5	5
SC90880	phllm	no_incorrect_user_data	sleep_primary_b	insights	5	5	5
SC90880	phllm	no_unimportant_domain_knowledge	sleep_primary_a	insights	5	5	5
SC90880	phllm	no_unimportant_domain_knowledge	sleep_primary_b	insights	5	5	5
SC90880	phllm	no_unimportant_interpretations	sleep_primary_a	insights	5	5	5
SC90880	phllm	no_unimportant_interpretations	sleep_primary_b	insights	5	5	5
SC90880	phllm	no_unimportant_user_data	sleep_primary_a	insights	5	5	5
SC90880	phllm	no_unimportant_user_data	sleep_primary_b	insights	5	5	5
SC90880	phllm	non_harmful	sleep_primary_a	overall	5	5	5
SC90880	phllm	non_harmful	sleep_primary_b	overall	4	5	5
SC90880	phllm	overall_quality	sleep_primary_a	overall	4	1	1
SC90880	phllm	overall_quality	sleep_primary_b	overall	3	1	1
SC90880	phllm	readable	sleep_primary_a	overall	5	5	5
SC90880	phllm	readable	sleep_primary_b	overall	4	5	5
SC90880	phllm	important_domain_knowledge	sleep_primary_a	recommendations	4	5	5
SC90880	phllm	important_domain_knowledge	sleep_primary_b	recommendations	4	5	5
SC90880	phllm	important_interpretations	sleep_primary_a	recommendations	5	5	5
SC90880	phllm	important_interpretations	sleep_primary_b	recommendations	5	5	5
SC90880	phllm	important_user_data	sleep_primary_a	recommendations	5	4	5
SC90880	phllm	important_user_data	sleep_primary_b	recommendations	5	4	5
SC90880	phllm	no_assumptions	sleep_primary_a	recommendations	5	5	5
SC90880	phllm	no_assumptions	sleep_primary_b	recommendations	5	5	5
SC90880	phllm	no_hallucinations	sleep_primary_a	recommendations	5	5	5
SC90880	phllm	no_hallucinations	sleep_primary_b	recommendations	5	5	5
SC90880	phllm	no_incorrect_domain_knowledge	sleep_primary_a	recommendations	5	5	5
SC90880	phllm	no_incorrect_domain_knowledge	sleep_primary_b	recommendations	4	5	5
SC90880	phllm	no_incorrect_important_interpretations	sleep_primary_a	recommendations	4	5	5
SC90880	phllm	no_incorrect_important_interpretations	sleep_primary_b	recommendations	4	5	5
SC90880	phllm	no_incorrect_unimportant_interpretations	sleep_primary_a	recommendations	5	5	5
SC90880	phllm	no_incorrect_unimportant_interpretations	sleep_primary_b	recommendations	5	5	5
SC90880	phllm	no_incorrect_user_data	sleep_primary_a	recommendations	5	5	5
SC90880	phllm	no_incorrect_user_data	sleep_primary_b	recommendations	5	5	5
SC90880	phllm	no_unimportant_domain_knowledge	sleep_primary_a	recommendations	5	5	5
SC90880	phllm	no_unimportant_domain_knowledge	sleep_primary_b	recommendations	5	5	5
SC90880	phllm	no_unimportant_interpretations	sleep_primary_a	recommendations	5	5	5
SC90880	phllm	no_unimportant_interpretations	sleep_primary_b	recommendations	5	5	5
SC90880	phllm	no_unimportant_user_data	sleep_primary_a	recommendations	5	5	5
SC90880	phllm	no_unimportant_user_data	sleep_primary_b	recommendations	5	5	5
SC53881	phllm	important_domain_knowledge	sleep_primary_b	etiology	5	5	5
SC53881	phllm	important_domain_knowledge	sleep_secondary_a	etiology	4	5	5
SC53881	phllm	important_domain_knowledge	sleep_primary_d	etiology	5	5	5
SC53881	phllm	important_interpretations	sleep_primary_b	etiology	4	5	5
SC53881	phllm	important_interpretations	sleep_secondary_a	etiology	4	5	5
SC53881	phllm	important_interpretations	sleep_primary_d	etiology	5	5	5
SC53881	phllm	important_user_data	sleep_primary_b	etiology	4	4	5
SC53881	phllm	important_user_data	sleep_secondary_a	etiology	4	4	5
SC53881	phllm	important_user_data	sleep_primary_d	etiology	5	4	5
SC53881	phllm	no_assumptions	sleep_primary_b	etiology	5	5	5
SC53881	phllm	no_assumptions	sleep_secondary_a	etiology	5	5	5
SC53881	phllm	no_assumptions	sleep_primary_d	etiology	5	5	5
SC53881	phllm	no_hallucinations	sleep_primary_b	etiology	5	5	5
SC53881	phllm	no_hallucinations	sleep_secondary_a	etiology	5	5	5
SC53881	phllm	no_hallucinations	sleep_primary_d	etiology	5	5	5
SC53881	phllm	no_incorrect_domain_knowledge	sleep_primary_b	etiology	4	5	5
SC53881	phllm	no_incorrect_domain_knowledge	sleep_secondary_a	etiology	4	5	5
SC53881	phllm	no_incorrect_domain_knowledge	sleep_primary_d	etiology	5	5	5
SC53881	phllm	no_incorrect_important_interpretations	sleep_primary_b	etiology	5	5	5
SC53881	phllm	no_incorrect_important_interpretations	sleep_secondary_a	etiology	4	5	5
SC53881	phllm	no_incorrect_important_interpretations	sleep_primary_d	etiology	4	5	5
SC53881	phllm	no_incorrect_unimportant_interpretations	sleep_primary_b	etiology	5	5	5
SC53881	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_a	etiology	5	5	5
SC53881	phllm	no_incorrect_unimportant_interpretations	sleep_primary_d	etiology	5	5	5
SC53881	phllm	no_incorrect_user_data	sleep_primary_b	etiology	5	5	5
SC53881	phllm	no_incorrect_user_data	sleep_secondary_a	etiology	5	5	5
SC53881	phllm	no_incorrect_user_data	sleep_primary_d	etiology	5	5	5
SC53881	phllm	no_unimportant_domain_knowledge	sleep_primary_b	etiology	5	5	5
SC53881	phllm	no_unimportant_domain_knowledge	sleep_secondary_a	etiology	5	5	5
SC53881	phllm	no_unimportant_domain_knowledge	sleep_primary_d	etiology	5	5	5
SC53881	phllm	no_unimportant_interpretations	sleep_primary_b	etiology	5	5	5
SC53881	phllm	no_unimportant_interpretations	sleep_secondary_a	etiology	5	5	5
SC53881	phllm	no_unimportant_interpretations	sleep_primary_d	etiology	5	5	5
SC53881	phllm	no_unimportant_user_data	sleep_primary_b	etiology	5	5	5
SC53881	phllm	no_unimportant_user_data	sleep_secondary_a	etiology	5	5	5
SC53881	phllm	no_unimportant_user_data	sleep_primary_d	etiology	5	5	5
SC53881	phllm	important_domain_knowledge	sleep_primary_b	insights	5	5	5
SC53881	phllm	important_domain_knowledge	sleep_secondary_a	insights	4	5	5
SC53881	phllm	important_domain_knowledge	sleep_primary_d	insights	5	5	5
SC53881	phllm	important_interpretations	sleep_primary_b	insights	5	5	4
SC53881	phllm	important_interpretations	sleep_secondary_a	insights	5	5	4
SC53881	phllm	important_interpretations	sleep_primary_d	insights	4	5	4
SC53881	phllm	important_user_data	sleep_primary_b	insights	5	5	5
SC53881	phllm	important_user_data	sleep_secondary_a	insights	4	5	5
SC53881	phllm	important_user_data	sleep_primary_d	insights	4	5	5
SC53881	phllm	no_assumptions	sleep_primary_b	insights	5	5	5
SC53881	phllm	no_assumptions	sleep_secondary_a	insights	5	5	5
SC53881	phllm	no_assumptions	sleep_primary_d	insights	5	5	5
SC53881	phllm	no_hallucinations	sleep_primary_b	insights	5	5	5
SC53881	phllm	no_hallucinations	sleep_secondary_a	insights	4	5	5
SC53881	phllm	no_hallucinations	sleep_primary_d	insights	5	5	5
SC53881	phllm	no_incorrect_domain_knowledge	sleep_primary_b	insights	5	5	5
SC53881	phllm	no_incorrect_domain_knowledge	sleep_secondary_a	insights	4	5	5
SC53881	phllm	no_incorrect_domain_knowledge	sleep_primary_d	insights	5	5	5
SC53881	phllm	no_incorrect_important_interpretations	sleep_primary_b	insights	4	5	4
SC53881	phllm	no_incorrect_important_interpretations	sleep_secondary_a	insights	4	5	4
SC53881	phllm	no_incorrect_important_interpretations	sleep_primary_d	insights	4	5	4
SC53881	phllm	no_incorrect_unimportant_interpretations	sleep_primary_b	insights	5	5	5
SC53881	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_a	insights	5	5	5
SC53881	phllm	no_incorrect_unimportant_interpretations	sleep_primary_d	insights	5	5	5
SC53881	phllm	no_incorrect_user_data	sleep_primary_b	insights	4	5	5
SC53881	phllm	no_incorrect_user_data	sleep_secondary_a	insights	4	5	5
SC53881	phllm	no_incorrect_user_data	sleep_primary_d	insights	4	5	5
SC53881	phllm	no_unimportant_domain_knowledge	sleep_primary_b	insights	5	5	5
SC53881	phllm	no_unimportant_domain_knowledge	sleep_secondary_a	insights	5	5	5
SC53881	phllm	no_unimportant_domain_knowledge	sleep_primary_d	insights	5	5	5
SC53881	phllm	no_unimportant_interpretations	sleep_primary_b	insights	5	5	5
SC53881	phllm	no_unimportant_interpretations	sleep_secondary_a	insights	5	5	5
SC53881	phllm	no_unimportant_interpretations	sleep_primary_d	insights	4	5	5
SC53881	phllm	no_unimportant_user_data	sleep_primary_b	insights	5	5	5
