case_study_id	rater	rater_type	tag	principle	conversation_source	rating	answer_time_min
SC92149	sleep_secondary_a	secondary	insights	no_incorrect_important_interpretations	gemini_ultra	3	20.83333333
SC92149	sleep_primary_a	primary	insights	no_incorrect_unimportant_interpretations	gemini_ultra	5	13.01666667
SC92149	sleep_secondary_a	secondary	insights	no_incorrect_unimportant_interpretations	gemini_ultra	5	20.83333333
SC92149	sleep_primary_a	primary	insights	no_incorrect_user_data	gemini_ultra	5	13.01666667
SC92149	sleep_secondary_a	secondary	insights	no_incorrect_user_data	gemini_ultra	5	20.83333333
SC92149	sleep_primary_a	primary	insights	no_unimportant_domain_knowledge	gemini_ultra	5	13.01666667
SC92149	sleep_secondary_a	secondary	insights	no_unimportant_domain_knowledge	gemini_ultra	5	20.83333333
SC92149	sleep_primary_a	primary	insights	no_unimportant_interpretations	gemini_ultra	5	13.01666667
SC92149	sleep_secondary_a	secondary	insights	no_unimportant_interpretations	gemini_ultra	5	20.83333333
SC92149	sleep_primary_a	primary	insights	no_unimportant_user_data	gemini_ultra	5	13.01666667
SC92149	sleep_secondary_a	secondary	insights	no_unimportant_user_data	gemini_ultra	5	20.83333333
SC92149	sleep_primary_a	primary	overall	non_harmful	gemini_ultra	4	13.01666667
SC92149	sleep_secondary_a	secondary	overall	non_harmful	gemini_ultra	2	20.83333333
SC92149	sleep_primary_a	primary	overall	overall_quality	gemini_ultra	4	13.01666667
SC92149	sleep_secondary_a	secondary	overall	overall_quality	gemini_ultra	2	20.83333333
SC92149	sleep_primary_a	primary	overall	readable	gemini_ultra	5	13.01666667
SC92149	sleep_secondary_a	secondary	overall	readable	gemini_ultra	4	20.83333333
SC92149	sleep_primary_a	primary	recommendations	important_domain_knowledge	gemini_ultra	5	13.01666667
SC92149	sleep_secondary_a	secondary	recommendations	important_domain_knowledge	gemini_ultra	5	20.83333333
SC92149	sleep_primary_a	primary	recommendations	important_interpretations	gemini_ultra	4	13.01666667
SC92149	sleep_secondary_a	secondary	recommendations	important_interpretations	gemini_ultra	5	20.83333333
SC92149	sleep_primary_a	primary	recommendations	important_user_data	gemini_ultra	4	13.01666667
SC92149	sleep_secondary_a	secondary	recommendations	important_user_data	gemini_ultra	5	20.83333333
SC92149	sleep_primary_a	primary	recommendations	no_assumptions	gemini_ultra	5	13.01666667
SC92149	sleep_secondary_a	secondary	recommendations	no_assumptions	gemini_ultra	5	20.83333333
SC92149	sleep_primary_a	primary	recommendations	no_hallucinations	gemini_ultra	5	13.01666667
SC92149	sleep_secondary_a	secondary	recommendations	no_hallucinations	gemini_ultra	4	20.83333333
SC92149	sleep_primary_a	primary	recommendations	no_incorrect_domain_knowledge	gemini_ultra	5	13.01666667
SC92149	sleep_secondary_a	secondary	recommendations	no_incorrect_domain_knowledge	gemini_ultra	5	20.83333333
SC92149	sleep_primary_a	primary	recommendations	no_incorrect_important_interpretations	gemini_ultra	5	13.01666667
SC92149	sleep_secondary_a	secondary	recommendations	no_incorrect_important_interpretations	gemini_ultra	4	20.83333333
SC92149	sleep_primary_a	primary	recommendations	no_incorrect_unimportant_interpretations	gemini_ultra	5	13.01666667
SC92149	sleep_secondary_a	secondary	recommendations	no_incorrect_unimportant_interpretations	gemini_ultra	5	20.83333333
SC92149	sleep_primary_a	primary	recommendations	no_incorrect_user_data	gemini_ultra	5	13.01666667
SC92149	sleep_secondary_a	secondary	recommendations	no_incorrect_user_data	gemini_ultra	5	20.83333333
SC92149	sleep_primary_a	primary	recommendations	no_unimportant_domain_knowledge	gemini_ultra	5	13.01666667
SC92149	sleep_secondary_a	secondary	recommendations	no_unimportant_domain_knowledge	gemini_ultra	5	20.83333333
SC92149	sleep_primary_a	primary	recommendations	no_unimportant_interpretations	gemini_ultra	5	13.01666667
SC92149	sleep_secondary_a	secondary	recommendations	no_unimportant_interpretations	gemini_ultra	5	20.83333333
SC92149	sleep_primary_a	primary	recommendations	no_unimportant_user_data	gemini_ultra	5	13.01666667
SC92149	sleep_secondary_a	secondary	recommendations	no_unimportant_user_data	gemini_ultra	5	20.83333333
SC92149	sleep_primary_a	primary	etiology	important_domain_knowledge	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	etiology	important_domain_knowledge	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	etiology	important_interpretations	phllm_early_checkpoint	4	8.25
SC92149	sleep_secondary_a	secondary	etiology	important_interpretations	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	etiology	important_user_data	phllm_early_checkpoint	4	8.25
SC92149	sleep_secondary_a	secondary	etiology	important_user_data	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	etiology	no_assumptions	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	etiology	no_assumptions	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	etiology	no_hallucinations	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	etiology	no_hallucinations	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	etiology	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	etiology	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	etiology	no_incorrect_important_interpretations	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	etiology	no_incorrect_important_interpretations	phllm_early_checkpoint	4	35.06666667
SC92149	sleep_primary_a	primary	etiology	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	etiology	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	etiology	no_incorrect_user_data	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	etiology	no_incorrect_user_data	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	etiology	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	etiology	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	etiology	no_unimportant_interpretations	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	etiology	no_unimportant_interpretations	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	etiology	no_unimportant_user_data	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	etiology	no_unimportant_user_data	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	insights	important_domain_knowledge	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	insights	important_domain_knowledge	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	insights	important_interpretations	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	insights	important_interpretations	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	insights	important_user_data	phllm_early_checkpoint	4	8.25
SC92149	sleep_secondary_a	secondary	insights	important_user_data	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	insights	no_assumptions	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	insights	no_assumptions	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	insights	no_hallucinations	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	insights	no_hallucinations	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	insights	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	insights	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	insights	no_incorrect_important_interpretations	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	insights	no_incorrect_important_interpretations	phllm_early_checkpoint	3	35.06666667
SC92149	sleep_primary_a	primary	insights	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	insights	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	insights	no_incorrect_user_data	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	insights	no_incorrect_user_data	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	insights	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	insights	no_unimportant_domain_knowledge	phllm_early_checkpoint	3	35.06666667
SC92149	sleep_primary_a	primary	insights	no_unimportant_interpretations	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	insights	no_unimportant_interpretations	phllm_early_checkpoint	3	35.06666667
SC92149	sleep_primary_a	primary	insights	no_unimportant_user_data	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	insights	no_unimportant_user_data	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	overall	non_harmful	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	overall	non_harmful	phllm_early_checkpoint	2	35.06666667
SC92149	sleep_primary_a	primary	overall	overall_quality	phllm_early_checkpoint	4	8.25
SC92149	sleep_secondary_a	secondary	overall	overall_quality	phllm_early_checkpoint	3	35.06666667
SC92149	sleep_primary_a	primary	overall	readable	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	overall	readable	phllm_early_checkpoint	4	35.06666667
SC92149	sleep_primary_a	primary	recommendations	important_domain_knowledge	phllm_early_checkpoint	4	8.25
SC92149	sleep_secondary_a	secondary	recommendations	important_domain_knowledge	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	recommendations	important_interpretations	phllm_early_checkpoint	4	8.25
SC92149	sleep_secondary_a	secondary	recommendations	important_interpretations	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	recommendations	important_user_data	phllm_early_checkpoint	3	8.25
SC92149	sleep_secondary_a	secondary	recommendations	important_user_data	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	recommendations	no_assumptions	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	recommendations	no_assumptions	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	recommendations	no_hallucinations	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	recommendations	no_hallucinations	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	recommendations	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	recommendations	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	recommendations	no_incorrect_important_interpretations	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	recommendations	no_incorrect_important_interpretations	phllm_early_checkpoint	4	35.06666667
SC92149	sleep_primary_a	primary	recommendations	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	recommendations	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	recommendations	no_incorrect_user_data	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	recommendations	no_incorrect_user_data	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	recommendations	no_unimportant_domain_knowledge	phllm_early_checkpoint	4	8.25
SC92149	sleep_secondary_a	secondary	recommendations	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	recommendations	no_unimportant_interpretations	phllm_early_checkpoint	4	8.25
SC92149	sleep_secondary_a	secondary	recommendations	no_unimportant_interpretations	phllm_early_checkpoint	3	35.06666667
SC92149	sleep_primary_a	primary	recommendations	no_unimportant_user_data	phllm_early_checkpoint	5	8.25
SC92149	sleep_secondary_a	secondary	recommendations	no_unimportant_user_data	phllm_early_checkpoint	5	35.06666667
SC92149	sleep_primary_a	primary	etiology	important_domain_knowledge	phllm	5	17.35
SC92149	sleep_secondary_a	secondary	etiology	important_domain_knowledge	phllm	5	344.6833333
SC92149	sleep_secondary_b	secondary	etiology	important_domain_knowledge	phllm	4	13.66666667
SC92149	sleep_primary_a	primary	etiology	important_interpretations	phllm	5	17.35
SC92149	sleep_secondary_a	secondary	etiology	important_interpretations	phllm	4	344.6833333
SC92149	sleep_secondary_b	secondary	etiology	important_interpretations	phllm	4	13.66666667
SC92149	sleep_primary_a	primary	etiology	important_user_data	phllm	4	17.35
SC92149	sleep_secondary_a	secondary	etiology	important_user_data	phllm	5	344.6833333
SC92149	sleep_secondary_b	secondary	etiology	important_user_data	phllm	5	13.66666667
SC92149	sleep_primary_a	primary	etiology	no_assumptions	phllm	5	17.35
SC92149	sleep_secondary_a	secondary	etiology	no_assumptions	phllm	5	344.6833333
SC92149	sleep_secondary_b	secondary	etiology	no_assumptions	phllm	5	13.66666667
SC92149	sleep_primary_a	primary	etiology	no_hallucinations	phllm	5	17.35
SC92149	sleep_secondary_a	secondary	etiology	no_hallucinations	phllm	4	344.6833333
SC92149	sleep_secondary_b	secondary	etiology	no_hallucinations	phllm	5	13.66666667
SC92149	sleep_primary_a	primary	etiology	no_incorrect_domain_knowledge	phllm	5	17.35
SC92149	sleep_secondary_a	secondary	etiology	no_incorrect_domain_knowledge	phllm	5	344.6833333
SC92149	sleep_secondary_b	secondary	etiology	no_incorrect_domain_knowledge	phllm	5	13.66666667
SC92149	sleep_primary_a	primary	etiology	no_incorrect_important_interpretations	phllm	4	17.35
SC92149	sleep_secondary_a	secondary	etiology	no_incorrect_important_interpretations	phllm	4	344.6833333
SC92149	sleep_secondary_b	secondary	etiology	no_incorrect_important_interpretations	phllm	4	13.66666667
SC92149	sleep_primary_a	primary	etiology	no_incorrect_unimportant_interpretations	phllm	5	17.35
SC92149	sleep_secondary_a	secondary	etiology	no_incorrect_unimportant_interpretations	phllm	5	344.6833333
SC92149	sleep_secondary_b	secondary	etiology	no_incorrect_unimportant_interpretations	phllm	5	13.66666667
SC92149	sleep_primary_a	primary	etiology	no_incorrect_user_data	phllm	5	17.35
SC92149	sleep_secondary_a	secondary	etiology	no_incorrect_user_data	phllm	4	344.6833333
SC92149	sleep_secondary_b	secondary	etiology	no_incorrect_user_data	phllm	4	13.66666667
SC92149	sleep_primary_a	primary	etiology	no_unimportant_domain_knowledge	phllm	5	17.35
SC92149	sleep_secondary_a	secondary	etiology	no_unimportant_domain_knowledge	phllm	5	344.6833333
SC92149	sleep_secondary_b	secondary	etiology	no_unimportant_domain_knowledge	phllm	5	13.66666667
SC92149	sleep_primary_a	primary	etiology	no_unimportant_interpretations	phllm	5	17.35
SC92149	sleep_secondary_a	secondary	etiology	no_unimportant_interpretations	phllm	5	344.6833333
SC92149	sleep_secondary_b	secondary	etiology	no_unimportant_interpretations	phllm	5	13.66666667
SC92149	sleep_primary_a	primary	etiology	no_unimportant_user_data	phllm	5	17.35
SC92149	sleep_secondary_a	secondary	etiology	no_unimportant_user_data	phllm	5	344.6833333
SC92149	sleep_secondary_b	secondary	etiology	no_unimportant_user_data	phllm	5	13.66666667
SC92149	sleep_primary_a	primary	insights	important_domain_knowledge	phllm	5	17.35
SC92149	sleep_secondary_a	secondary	insights	important_domain_knowledge	phllm	5	344.6833333
SC92149	sleep_secondary_b	secondary	insights	important_domain_knowledge	phllm	5	13.66666667
SC92149	sleep_primary_a	primary	insights	important_interpretations	phllm	4	17.35
SC92149	sleep_secondary_a	secondary	insights	important_interpretations	phllm	5	344.6833333
SC92149	sleep_secondary_b	secondary	insights	important_interpretations	phllm	5	13.66666667
SC92149	sleep_primary_a	primary	insights	important_user_data	phllm	4	17.35
SC92149	sleep_secondary_a	secondary	insights	important_user_data	phllm	5	344.6833333
